News_ID,Website,Category,Headline,URL,Top_Image,Date,author
5994,indian express,['sports'],"IPL 2020 teams will start catching up, need to be ahead of them: Rohit Sharma",https://indianexpress.com/article/sports/ipl/rohit-sharma-mumbai-indians-ipl-2020-teams-catching-up-6722064/,https://images.indianexpress.com/2019/05/rohit-sharma-fb-1.jpg,2020-10-12 17:08:54+05:30,[]
5995,indian express,['sports'],KKR hopeful of early resolution to Sunil Narine being reported for suspect action,https://indianexpress.com/article/sports/ipl/sunil-narine-kkr-ipl-2020-suspect-action-resolution-6722019/,https://images.indianexpress.com/2020/10/sunil-narine.jpg,2020-10-13 08:50:23+05:30,[]
5996,indian express,['sports'],Roger Federer-Rafael Nadal’s Twenty-20 Slam tie; Novak Djokovic’s super hover at 17…going on 20,https://indianexpress.com/article/sports/tennis/roger-federer-rafael-nadal-twenty-20-slam-tie-novak-djokovic-6722381/,https://images.indianexpress.com/2020/10/nadal-djokovic-1.jpg,2020-10-13 13:56:11+05:30,['Shahid Judge']
5997,indian express,['sports'],NBA Finals: LeBron James Matters,https://indianexpress.com/article/sports/basketball/lebron-james-la-lakers-vs-miami-heat-us-election-racism-blm-movement-6722597/,https://images.indianexpress.com/2020/10/king-james-1200-2.jpg,2020-10-13 13:55:59+05:30,['Shashank Nair']
5998,indian express,['sports'],"Novak Djokovic stalls in GOAT race in Paris, but it’s not time to count him out",https://indianexpress.com/article/sports/tennis/novak-djokovic-goat-race-stall-french-open-6721716/,https://images.indianexpress.com/2020/10/djokovic-nadal.jpg,2020-10-12 12:14:36+05:30,[]
5999,indian express,['sports'],‘Records are there to be broken’: Hamilton presented with Schumacher’s helmet,https://indianexpress.com/article/sports/motor-sport/lewis-hamilton-michael-schumacher-helmet-f1-record-equal-6721765/,https://images.indianexpress.com/2020/10/hamilton-schumacher.jpg,2020-10-13 08:50:40+05:30,[]
6000,indian express,['sports'],What is the story with Premier League’s ‘Project Big Picture’?,https://indianexpress.com/article/sports/football/radical-plans-for-premier-league-not-dead-yet-despite-swift-opposition-6722865/,https://images.indianexpress.com/2013/12/premier-league-trophy.jpg,2020-10-13 17:53:25+05:30,[]
6001,indian express,['sports'],Tokyo to host international gymnastics event in November,https://indianexpress.com/article/sports/tokyo-to-host-international-gymnastics-event-in-november-6722844/,https://images.indianexpress.com/2019/10/GYMNASTICS-WORLD-Pommel-759.jpg,2020-10-13 08:10:31+05:30,[]
6002,indian express,['sports'],IPL 2020: Delhi Capitals pacer Ishant Sharma out with abdominal injury,https://indianexpress.com/article/sports/ipl/ishant-sharma-ipl-2020-delhi-capitals-abdominal-injury-out-6722294/,https://images.indianexpress.com/2020/10/ishant-sharma-delhi-dc.jpg,2020-10-13 13:55:46+05:30,[]
6003,indian express,['sports'],SRH vs CSK: Dhoni wins toss in Dubai,https://indianexpress.com/article/sports/ipl/srh-vs-csk-predicted-playing-11-ipl-2020-live-updates-6722935/,https://images.indianexpress.com/2020/10/CSK-vs-SRH-1-1.jpg,2020-10-14 08:22:45+05:30,[]
6004,indian express,['sports'],Street cricket with beer: Londoners defy COVID rules,https://indianexpress.com/article/sports/cricket/street-cricket-with-beer-londoners-defy-covid-rules-6722901/,https://images.indianexpress.com/2020/10/London-cricket.jpg,2020-10-13 13:55:51+05:30,[]
6005,indian express,['sports'],"Seven players, one assistant coach test positive for COVID-19 ahead of ISL",https://indianexpress.com/article/sports/football/isl-2020-seven-players-assistant-coach-covid-19-positive-6722309/,https://images.indianexpress.com/2020/10/isl-trophy.jpg,2020-10-12 20:11:33+05:30,[]
6006,indian express,['sports'],‘Wish you were here’: Kobe Bryant’s widow hails LA Lakers’ victory in NBA Finals,https://indianexpress.com/article/sports/basketball/kobe-bryant-widow-vanessa-la-lakers-nba-finals-victory-6722234/,https://images.indianexpress.com/2020/10/kobe-vanessa-bryant.jpg,2020-10-12 18:23:58+05:30,[]
6007,indian express,['sports'],"RCB vs KKR: AB de Villiers 360° show in Sharjah, Andre Russell scripts history",https://indianexpress.com/article/sports/ipl/ipl-2020-rcb-vs-kkr-ab-de-villiers-andre-russell-watch-6722440/,https://images.indianexpress.com/2020/10/ipl-2020-rcb-vs-kkr.jpg,2020-10-13 13:56:04+05:30,[]
6008,indian express,['sports'],"ICC chairman voting process yet to be decided, nominations by October 18",https://indianexpress.com/article/sports/cricket/icc-chairman-voting-process-undecided-nominations-october-6722152/,https://images.indianexpress.com/2020/03/icc-1200.jpg,2020-10-12 17:22:11+05:30,[]
6009,indian express,['sports'],"LeBron James has done it again, and did it his way in the NBA Finals",https://indianexpress.com/article/sports/basketball/lebron-james-la-lakers-nba-finals-championship-his-way-6721741/,https://images.indianexpress.com/2020/10/lebron-james-1.jpg,2020-10-12 12:49:29+05:30,[]
6010,indian express,['sports'],"IPL 2020, RCB vs KKR Highlights: Virat Kohli & co crush Kolkata in Sharjah",https://indianexpress.com/article/sports/ipl/rcb-vs-kkr-live-cricket-score-updates-ipl-2020-scorecard-streaming-online-6722033/,https://images.indianexpress.com/2020/10/12-Oct-RCB-vs-KKR-Sharjah.jpg,2020-10-13 08:26:44+05:30,[]
6011,indian express,['sports'],RCB vs KKR: AB de Villiers special knocks out Kolkata Knight Riders,https://indianexpress.com/article/sports/ipl/rcb-vs-kkr-match-report-analysis-royal-challengers-bangalore-vs-kolkata-knight-riders-6722530/,https://images.indianexpress.com/2020/10/De-Villiers-Kohli-1200.jpg,2020-10-13 13:56:07+05:30,[]
6012,indian express,['sports'],IPL 2020: Chennai to face Hyderabad with resurrection in mind,https://indianexpress.com/article/sports/ipl/csk-vs-srh-ipl-2020-chennai-resurrection-preview-6721811/,https://images.indianexpress.com/2020/10/CSK-3.jpg,2020-10-13 08:50:41+05:30,[]
6013,indian express,['sports'],Bangladesh cancels BPL 2020 due to COVID-19,https://indianexpress.com/article/sports/cricket/bangladesh-cancels-bpl-2020-due-to-covid-19-6721725/,https://images.indianexpress.com/2016/12/bangladeshpremierleaguet1200.jpg,2020-10-12 12:16:01+05:30,[]
6014,indian express,['sports'],Ritu Phogat to face Combodia’s Nou Srey Pov on October 30 in Singapore,https://indianexpress.com/article/sports/sport-others/ritu-phogat-to-face-combodias-nou-srey-pov-on-october-30-in-singapore-6723564/,https://images.indianexpress.com/2020/02/ritu-phogat-1200.jpeg,2020-10-13 17:39:55+05:30,[]
6015,indian express,['sports'],Kubrat Pulev says Anthony Joshua fight is set for London on December 12,https://indianexpress.com/article/sports/sport-others/kubrat-pulev-anthony-joshua-london-december-fight-6723202/,https://images.indianexpress.com/2020/10/pulev-joshua.jpg,2020-10-13 14:01:28+05:30,[]
6016,indian express,['sports'],Players’ representative in top council tells Board: kept in dark on key issues,https://indianexpress.com/article/sports/cricket/players-representative-in-top-council-tells-board-kept-in-dark-on-key-issues-6724067/,https://images.indianexpress.com/2020/02/ganguly-1200.jpg,2020-10-14 16:23:14+05:30,['Devendra Pandey']
6017,indian express,['sports'],Army officer completes Leh-Manali bicycle ride in record time,https://indianexpress.com/article/sports/sport-others/army-officer-completes-leh-manali-bicycle-ride-in-record-time-6723793/,https://images.indianexpress.com/2020/10/bharat-pannu-facebook.jpg,2020-10-13 21:27:57+05:30,[]
6018,indian express,['sports'],"Chris Gayle recovers from food poisoning, likely to play against RCB",https://indianexpress.com/article/sports/ipl/chris-gayle-food-poisoning-recovery-rcb-likely-6723190/,https://images.indianexpress.com/2020/10/gayle-1200.jpg,2020-10-13 13:33:40+05:30,[]
6019,indian express,['sports'],"World Test Championship final on schedule next June, says ICC",https://indianexpress.com/article/sports/cricket/icc-world-test-championship-final-on-schedule-6723465/,https://images.indianexpress.com/2020/08/england-pakistan-2.jpg,2020-10-13 16:13:15+05:30,[]
6020,indian express,['sports'],Rishabh Pant has Grade 1 tear; Delhi Capitals may explore option of playing Lalit Yadav,https://indianexpress.com/article/sports/ipl/rishabh-pant-injury-update-delhi-capitals-lalit-yadav-6723836/,https://images.indianexpress.com/2020/10/pant.png,2020-10-14 16:23:36+05:30,[]
6021,indian express,['sports'],Arsenal must find a way to get Mesut Ozil involved again: Arsene Wenger,https://indianexpress.com/article/sports/football/mesut-ozil-arsenal-involved-arsene-wenger-6724216/,https://images.indianexpress.com/2020/04/mesut-ozil-fb.jpg,2020-10-14 08:59:05+05:30,[]
6022,indian express,['sports'],RR vs DC Preview: Rajasthan eye revenge against Delhi in return leg IPL clash,https://indianexpress.com/article/sports/ipl/resurgent-rajasthan-royals-eye-revenge-against-delhi-capitals-in-return-leg-ipl-clash-6723135/,https://images.indianexpress.com/2020/10/Untitled-design-15.jpg,2020-10-13 13:55:40+05:30,[]
6023,indian express,['sports'],CSK vs SRH: Chennai Super Kings live to fight another day,https://indianexpress.com/article/sports/ipl/csk-vs-srh-match-report-analysis-chennai-super-kings-vs-sunrisers-hyderabad-6724015/,https://images.indianexpress.com/2020/10/csk-1200-1.jpg,2020-10-14 16:23:17+05:30,['Shamik Chakrabarty']
6024,indian express,['sports'],SRH vs CSK: Superman Sandeep Sharma gets full marks for stunning show,https://indianexpress.com/article/sports/ipl/ipl-2020-srh-vs-csk-sandeep-sharma-dhoni-catch-effort-watch-6723805/,https://images.indianexpress.com/2020/10/srh-vs-csk-sandeep-sharma.jpg,2020-10-14 08:06:43+05:30,[]
6025,indian express,['sports'],Denmark Open: Lakshya Sen reboots without a glitch as badminton restarts,https://indianexpress.com/article/sports/badminton/denmark-open-lakshya-sen-reboots-without-a-glitch-as-badminton-restarts-6724000/,https://images.indianexpress.com/2019/10/Lakshya-Sen-1200-1.jpg,2020-10-14 16:23:23+05:30,['Shivani Naik']
6026,indian express,['sports'],"Umpire changes mind on wide call: MS Dhoni, David Warner gesture angrily",https://indianexpress.com/article/sports/ipl/ms-dhoni-angry-umpire-wide-ipl-srh-vs-csk-watch-6723911/,https://images.indianexpress.com/2020/10/Dhoni-umpire-1-1.jpg,2020-10-15 07:50:36+05:30,['Sports Desk']
6027,indian express,['sports'],"I-League referees slowly adjusting to altered pre-match routines, fitness issues",https://indianexpress.com/article/sports/football/i-league-referees-match-fitness-covid-issues-6723474/,https://images.indianexpress.com/2020/10/aiff-indian-referee.jpg,2020-10-13 17:24:12+05:30,[]
6028,indian express,['sports'],Mohammedan Sporting fire coach Yan Law on reports related to match-fixing,https://indianexpress.com/article/sports/football/mohammedan-sporting-yan-law-ranjit-bajaj-match-fixing-reports-6723113/,https://images.indianexpress.com/2020/10/yan-law.jpg,2020-10-13 13:56:15+05:30,[]
6029,indian express,['sports'],Lakshya Sen enters second round of Denmark Open,https://indianexpress.com/article/sports/badminton/lakshya-sen-enters-second-round-of-denmark-open-6723381/,https://images.indianexpress.com/2020/02/lakshya-1200.jpg,2020-10-13 15:09:46+05:30,[]
6030,indian express,['sports'],"World Cup Qualifers: Neymar hat-trick fires Brazil past Peru, Argentina go joint top",https://indianexpress.com/article/sports/football/neymar-brazil-hattrick-world-cup-2020-qualifers-vs-peru-6724299/,https://images.indianexpress.com/2020/10/neymar-brazil.jpg,2020-10-14 10:44:46+05:30,[]
6031,indian express,['sports'],Edinson Cavani unavailable for Manchester United due to COVID-19 rules,https://indianexpress.com/article/sports/football/edinson-cavani-manchester-united-covid-19-rules-unavailable-6724206/,https://images.indianexpress.com/2020/10/cavani.jpg,2020-10-14 08:12:49+05:30,[]
6032,indian express,['sports'],"DC vs RR, IPL 2020: Tushar Deshpande comes in place of Harshal Patel",https://indianexpress.com/article/sports/ipl/dc-vs-rr-predicted-playing-11-team-news-ipl-2020-live-updates-6724280/,https://images.indianexpress.com/2020/10/dc-vs-rr-ipl.jpg,2020-10-14 19:34:27+05:30,[]
6033,indian express,['sports'],Getting rewarded for keeping things simple: Washington Sundar on his astonishing economy rate,https://indianexpress.com/article/sports/ipl/getting-rewarded-for-keeping-things-simple-washington-sundar-on-his-astonishing-economy-rate-6723204/,https://images.indianexpress.com/2020/09/Untitled-design-24-1.jpg,2020-10-13 13:11:49+05:30,[]
6034,indian express,['sports'],Fernando Alonso sees ‘new beginning’ with Renault F1 test,https://indianexpress.com/article/sports/motor-sport/fernando-alonso-renault-f1-test-new-beginning-6724221/,https://images.indianexpress.com/2020/07/fernando-alonso-fb.jpg,2020-10-14 10:28:19+05:30,[]
6035,indian express,['sports'],IPL 2020: When and where to watch Sunrisers Hyderabad vs Chennai Super Kings?,https://indianexpress.com/article/sports/ipl/srh-vs-csk-live-cricket-ipl-2020-streaming-tv-channels-time-ist-star-sports-hotstar-6723255/,https://images.indianexpress.com/2020/10/CSK-vs-SRH-1-1.jpg,2020-10-14 08:23:32+05:30,[]
6036,indian express,['sports'],Cristiano Ronaldo tests positive for Covid-19,https://indianexpress.com/article/sports/football/cristiano-ronaldo-tests-positive-for-covid-6723617/,https://images.indianexpress.com/2020/10/ronaldo.jpg,2020-10-14 10:44:52+05:30,[]
6037,indian express,['sports'],"CSK vs SRH: The win against Sunrisers was as close to being perfect, says MS Dhoni",https://indianexpress.com/article/sports/ipl/csk-vs-srh-chennai-super-kings-perfect-win-vs-sunrisers-ms-dhoni-6724198/,https://images.indianexpress.com/2020/10/dhoni-csk.jpg,2020-10-14 16:23:20+05:30,[]
6038,indian express,['sports'],Igors Rausis: Chess cheat resurfaces after an infamous toilet break,https://indianexpress.com/article/sports/chess/igors-rausis-chess-cheat-resurfaces-after-an-infamous-toilet-break-6723951/,https://images.indianexpress.com/2020/10/Igors-Rausis-1200.jpg,2020-10-14 08:00:53+05:30,['Shahid Judge']
6039,indian express,['sports'],"IPL 2020, SRH vs CSK Highlights: Chennai Super Kings win by 20 runs",https://indianexpress.com/article/sports/ipl/srh-vs-csk-live-cricket-score-updates-ipl-2020-scorecard-streaming-online-6723284/,https://images.indianexpress.com/2020/10/Tue-13-Oct-SRH-vs-CSK-Dubai.jpg,2020-10-13 23:26:08+05:30,[]
6040,indian express,['sports'],"Boxer Lovlina Borgohain tests positive for coronavirus, misses flight to Italy",https://indianexpress.com/article/sports/sport-others/boxer-lovlina-borgohain-tests-positive-for-coronavirus-misses-flight-to-italy-6747875/,https://images.indianexpress.com/2020/08/Lovlina_twitter.jpg,2020-10-16 15:18:22+05:30,[]
6041,indian express,['sports'],IPL 2020 Points Table and current Orange Cap and Purple Cap list after DC thrashed RR,https://indianexpress.com/article/sports/ipl/ipl-2020-points-table-and-current-orange-cap-and-purple-cap-list-after-dc-thrashed-rr-6736271/,https://images.indianexpress.com/2020/10/Shreyas-Iyer.jpg,2020-10-15 13:01:46+05:30,[]
6042,indian express,['sports'],"Veteran sports journalist, cricket commentator Kishore Bhimani dies",https://indianexpress.com/article/sports/cricket/veteran-sports-journalist-cricket-commentator-kishore-bhimani-dies-6741721/,https://images.indianexpress.com/2020/10/kishore-bhimani.jpg,2020-10-15 19:02:02+05:30,[]
6043,indian express,['sports'],"Gagan Narang’s Gun for Glory shooting academy flooded, claims equipment worth Rs 1.3 crore damaged",https://indianexpress.com/article/sports/sport-others/gagan-narang-gun-for-glory-shooting-academy-flooded-equipment-worth-rs-1-3-crore-damaged-6745150/,https://images.indianexpress.com/2020/10/gagan-narang.jpg,2020-10-16 07:44:28+05:30,['Nitin Sharma']
6044,indian express,['sports'],Super over thrills to Rahul Tewatia’s cameo: Five most exciting matches of IPL 2020 so far,https://indianexpress.com/article/sports/ipl/super-overs-thrills-to-rahul-tewatias-cameo-five-most-exciting-matches-of-ipl-2020-so-far-6738536/,https://images.indianexpress.com/2020/09/ipl-dc-vs-kxip.jpg,2020-10-15 16:36:03+05:30,[]
